TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating,ContinentId,RegionId,CountryId_x,CityId,CityName,Country,Region,Continent,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,AttractionType,AttractionCityName,CountryId_y,UserAvgRating,UserVisitCount,AttractionAvgRating,AttractionPopularity
10248,390,2021,10,Friends,110,4,4,7,17,43,Tanzania City 1,Tanzania,East Africa,Africa,6,6,Adventure #110,Nepal City 1 Main Road,Adventure,Nepal City 1,3,3.7142857142857144,14,3.780701754385965,114
10249,1122,2019,5,Friends,102,3,1,2,4,9,Thailand City 1,Thailand,Southeast Asia,Asia,51,4,Park #102,Australia City 1 Main Road,Park,Australia City 1,20,3.7857142857142856,14,3.5693430656934306,137
10250,1561,2024,8,Couples,122,3,4,8,19,50,Ghana City 3,Ghana,West Africa,Africa,59,5,Religious Site #122,Samoa City 2 Main Road,Religious Site,Samoa City 2,23,4.0,8,3.377952755905512,127
10251,1010,2021,6,Business,70,4,2,4,11,26,Romania City 2,Romania,Eastern Europe,Europe,50,1,Beach #70,Ghana City 3 Main Road,Beach,Ghana City 3,19,3.7777777777777777,9,3.9285714285714284,112
10252,422,2024,6,Friends,46,4,4,8,18,47,Nigeria City 2,Nigeria,West Africa,Africa,5,4,Park #46,Sri Lanka City 3 Main Road,Park,Sri Lanka City 3,2,3.6,10,3.645390070921986,141
10253,1938,2020,9,Couples,77,5,1,1,1,2,India City 2,India,South Asia,Asia,9,1,Beach #77,Thailand City 1 Main Road,Beach,Thailand City 1,4,3.6875,16,4.094936708860759,158
10254,538,2019,7,Friends,49,2,5,10,23,58,Samoa City 1,Samoa,Pacific Islands,Oceania,12,4,Park #49,Vietnam City 2 Main Road,Park,Vietnam City 2,5,3.3333333333333335,6,3.5441176470588234,136
10255,670,2024,7,Business,7,4,1,2,5,12,Vietnam City 2,Vietnam,Southeast Asia,Asia,27,5,Religious Site #7,Romania City 3 Main Road,Religious Site,Romania City 3,11,3.8333333333333335,6,3.330769230769231,130
10256,744,2022,6,Business,55,3,5,9,21,55,New Zealand City 3,New Zealand,Australasia,Oceania,14,5,Religious Site #55,Indonesia City 2 Main Road,Religious Site,Indonesia City 2,6,3.625,8,3.360294117647059,136
10257,1782,2020,9,Couples,76,4,5,9,20,52,Australia City 2,Australia,Australasia,Oceania,38,7,Shopping #76,Canada-West City 2 Main Road,Shopping,Canada-West City 2,15,3.5714285714285716,7,3.164285714285714,140
10258,1001,2023,4,Business,79,3,5,9,21,53,New Zealand City 1,New Zealand,Australasia,Oceania,12,4,Park #79,Vietnam City 2 Main Road,Park,Vietnam City 2,5,3.9166666666666665,12,3.5508474576271185,118
10259,1440,2021,1,Friends,52,4,1,1,1,1,India City 1,India,South Asia,Asia,41,6,Adventure #52,Kenya City 2 Main Road,Adventure,Kenya City 2,16,3.6363636363636362,11,3.8358208955223883,134
10260,1803,2019,6,Couples,109,4,2,3,7,16,France City 1,France,Western Europe,Europe,33,4,Park #109,Canada-East City 3 Main Road,Park,Canada-East City 3,13,3.6666666666666665,9,3.5434782608695654,138
10261,1858,2020,4,Solo,43,3,4,7,16,42,Kenya City 3,Kenya,East Africa,Africa,20,3,Historical Site #43,Germany City 3 Main Road,Historical Site,Germany City 3,8,3.5555555555555554,9,3.8151260504201683,119
10262,1713,2023,11,Couples,98,3,4,8,19,50,Ghana City 3,Ghana,West Africa,Africa,26,3,Historical Site #98,Romania City 2 Main Road,Historical Site,Romania City 2,11,3.5454545454545454,11,3.7152777777777777,144
10263,1816,2019,12,Friends,41,3,3,5,13,32,Canada-East City 2,Canada-East,North America East,North America,58,4,Park #41,Samoa City 1 Main Road,Park,Samoa City 1,23,3.6,10,3.517730496453901,141
10265,1983,2020,6,Couples,98,4,1,1,3,6,Nepal City 1,Nepal,South Asia,Asia,26,3,Historical Site #98,Romania City 2 Main Road,Historical Site,Romania City 2,11,3.533333333333333,15,3.7152777777777777,144
10267,264,2024,3,Couples,65,4,4,7,16,41,Kenya City 2,Kenya,East Africa,Africa,19,4,Park #65,Germany City 2 Main Road,Park,Germany City 2,8,3.5714285714285716,7,3.5460992907801416,141
10268,227,2023,1,Family,114,4,4,7,16,41,Kenya City 2,Kenya,East Africa,Africa,36,2,Museum #114,USA-West City 3 Main Road,Museum,USA-West City 3,14,4.0,10,3.5538461538461537,130
10269,1593,2023,12,Couples,64,5,3,5,13,31,Canada-East City 1,Canada-East,North America East,North America,6,6,Adventure #64,Nepal City 1 Main Road,Adventure,Nepal City 1,3,3.9,10,3.8636363636363638,110
10270,633,2019,8,Family,121,3,3,6,15,37,Canada-West City 1,Canada-West,North America West,North America,25,3,Historical Site #121,Romania City 1 Main Road,Historical Site,Romania City 1,11,3.6,10,3.798507462686567,134
10271,1609,2024,5,Business,24,3,3,5,12,29,USA-East City 2,USA-East,North America East,North America,27,3,Historical Site #24,Romania City 3 Main Road,Historical Site,Romania City 3,11,3.25,8,3.643410852713178,129
10272,1870,2019,3,Couples,124,4,2,3,7,17,France City 2,France,Western Europe,Europe,3,7,Shopping #124,Sri Lanka City 1 Main Road,Shopping,Sri Lanka City 1,2,3.3333333333333335,12,3.1968503937007875,127
10273,1289,2021,6,Solo,145,4,1,2,4,9,Thailand City 1,Thailand,Southeast Asia,Asia,10,6,Adventure #145,Thailand City 2 Main Road,Adventure,Thailand City 2,4,3.5,6,3.8943661971830985,142
10274,1529,2023,4,Friends,37,3,1,2,6,15,Indonesia City 3,Indonesia,Southeast Asia,Asia,41,7,Shopping #37,Kenya City 2 Main Road,Shopping,Kenya City 2,16,3.857142857142857,7,3.1470588235294117,136
10275,558,2020,3,Friends,34,3,1,1,3,6,Nepal City 1,Nepal,South Asia,Asia,33,7,Shopping #34,Canada-East City 3 Main Road,Shopping,Canada-East City 3,13,3.5,10,3.1564625850340136,147
10276,870,2020,12,Friends,144,4,1,2,5,11,Vietnam City 1,Vietnam,Southeast Asia,Asia,19,6,Adventure #144,Germany City 2 Main Road,Adventure,Germany City 2,8,3.875,16,3.7794117647058822,136
10277,1931,2019,8,Family,61,3,3,5,12,30,USA-East City 3,USA-East,North America East,North America,50,7,Shopping #61,Ghana City 3 Main Road,Shopping,Ghana City 3,19,3.6363636363636362,11,3.195804195804196,143
10278,1634,2021,4,Friends,105,3,3,5,13,32,Canada-East City 2,Canada-East,North America East,North America,46,7,Shopping #105,Nigeria City 1 Main Road,Shopping,Nigeria City 1,18,3.6666666666666665,9,3.2096774193548385,124
10279,409,2021,3,Family,29,5,2,4,11,25,Romania City 1,Romania,Eastern Europe,Europe,12,8,Wildlife #29,Vietnam City 2 Main Road,Wildlife,Vietnam City 2,5,3.1,10,3.8640776699029127,103
10280,1873,2021,10,Solo,65,5,4,8,19,49,Ghana City 2,Ghana,West Africa,Africa,19,4,Park #65,Germany City 2 Main Road,Park,Germany City 2,8,3.75,12,3.5460992907801416,141
10281,1000,2019,8,Family,106,4,3,5,13,33,Canada-East City 3,Canada-East,North America East,North America,34,1,Beach #106,USA-West City 1 Main Road,Beach,USA-West City 1,14,4.0,6,4.041958041958042,143
10282,1688,2020,11,Family,135,4,3,5,12,30,USA-East City 3,USA-East,North America East,North America,33,5,Religious Site #135,Canada-East City 3 Main Road,Religious Site,Canada-East City 3,13,4.25,8,3.449275362318841,138
10283,1043,2019,10,Family,66,4,1,1,1,2,India City 2,India,South Asia,Asia,46,3,Historical Site #66,Nigeria City 1 Main Road,Historical Site,Nigeria City 1,18,3.75,12,3.664,125
10284,1208,2020,5,Business,12,4,1,1,3,6,Nepal City 1,Nepal,South Asia,Asia,53,4,Park #12,New Zealand City 1 Main Road,Park,New Zealand City 1,21,3.625,8,3.6030534351145036,131
10285,324,2022,8,Couples,63,5,3,5,12,28,USA-East City 1,USA-East,North America East,North America,42,6,Adventure #63,Kenya City 3 Main Road,Adventure,Kenya City 3,16,3.7142857142857144,14,3.7716535433070866,127
10286,678,2019,5,Solo,97,4,4,8,19,48,Ghana City 1,Ghana,West Africa,Africa,7,5,Religious Site #97,Nepal City 2 Main Road,Religious Site,Nepal City 2,3,3.3333333333333335,9,3.449367088607595,158
10287,1446,2019,2,Family,132,3,1,1,2,4,Sri Lanka City 2,Sri Lanka,South Asia,Asia,26,5,Religious Site #132,Romania City 2 Main Road,Religious Site,Romania City 2,11,3.8666666666666667,15,3.3587786259541983,131
10288,1685,2022,1,Business,126,2,1,2,4,9,Thailand City 1,Thailand,Southeast Asia,Asia,49,3,Historical Site #126,Ghana City 2 Main Road,Historical Site,Ghana City 2,19,3.5555555555555554,9,3.652482269503546,141
10289,178,2022,1,Solo,114,3,1,1,3,7,Nepal City 2,Nepal,South Asia,Asia,36,2,Museum #114,USA-West City 3 Main Road,Museum,USA-West City 3,14,3.3636363636363638,11,3.5538461538461537,130
10290,154,2024,12,Solo,25,4,4,8,19,50,Ghana City 3,Ghana,West Africa,Africa,53,1,Beach #25,New Zealand City 1 Main Road,Beach,New Zealand City 1,21,3.5,12,3.958904109589041,146
10291,1387,2022,11,Friends,78,2,1,2,6,13,Indonesia City 1,Indonesia,Southeast Asia,Asia,50,2,Museum #78,Ghana City 3 Main Road,Museum,Ghana City 3,19,3.909090909090909,11,3.46218487394958,119
10292,895,2024,5,Couples,87,4,4,7,17,44,Tanzania City 2,Tanzania,East Africa,Africa,42,5,Religious Site #87,Kenya City 3 Main Road,Religious Site,Kenya City 3,16,3.5454545454545454,11,3.4065040650406506,123
10293,1698,2023,11,Couples,71,4,2,3,8,18,Germany City 1,Germany,Western Europe,Europe,23,6,Adventure #71,Poland City 1 Main Road,Adventure,Poland City 1,10,3.727272727272727,11,3.75,116
10294,137,2022,9,Friends,139,4,1,1,3,7,Nepal City 2,Nepal,South Asia,Asia,40,6,Adventure #139,Kenya City 1 Main Road,Adventure,Kenya City 1,16,3.3636363636363638,11,3.7841726618705036,139
10295,699,2021,2,Business,144,3,1,1,2,5,Sri Lanka City 3,Sri Lanka,South Asia,Asia,19,6,Adventure #144,Germany City 2 Main Road,Adventure,Germany City 2,8,3.4166666666666665,12,3.7794117647058822,136
10296,71,2019,3,Couples,32,4,3,6,14,36,USA-West City 3,USA-West,North America West,North America,30,4,Park #32,USA-East City 3 Main Road,Park,USA-East City 3,12,3.6470588235294117,17,3.553030303030303,132
10297,1419,2023,5,Couples,144,5,4,7,17,44,Tanzania City 2,Tanzania,East Africa,Africa,19,6,Adventure #144,Germany City 2 Main Road,Adventure,Germany City 2,8,3.5454545454545454,11,3.7794117647058822,136
10298,1716,2024,10,Friends,127,4,5,10,23,59,Samoa City 2,Samoa,Pacific Islands,Oceania,4,1,Beach #127,Sri Lanka City 2 Main Road,Beach,Sri Lanka City 2,2,3.5,4,4.047244094488189,127
10299,314,2021,8,Couples,106,5,1,2,6,14,Indonesia City 2,Indonesia,Southeast Asia,Asia,34,1,Beach #106,USA-West City 1 Main Road,Beach,USA-West City 1,14,3.8,10,4.041958041958042,143
10300,648,2021,5,Solo,58,4,2,3,8,18,Germany City 1,Germany,Western Europe,Europe,56,4,Park #58,Fiji City 1 Main Road,Park,Fiji City 1,22,3.7142857142857144,7,3.623931623931624,117
10301,1692,2019,11,Friends,115,4,3,6,15,39,Canada-West City 3,Canada-West,North America West,North America,2,5,Religious Site #115,India City 2 Main Road,Religious Site,India City 2,1,4.333333333333333,9,3.287878787878788,132
10302,83,2022,4,Solo,88,3,3,5,12,30,USA-East City 3,USA-East,North America East,North America,17,7,Shopping #88,France City 2 Main Road,Shopping,France City 2,7,3.8,5,3.2892561983471076,121
10303,1905,2020,11,Couples,135,4,5,10,22,56,Fiji City 1,Fiji,Pacific Islands,Oceania,33,5,Religious Site #135,Canada-East City 3 Main Road,Religious Site,Canada-East City 3,13,3.5833333333333335,12,3.449275362318841,138
10304,1774,2019,9,Family,107,5,5,10,22,56,Fiji City 1,Fiji,Pacific Islands,Oceania,38,1,Beach #107,Canada-West City 2 Main Road,Beach,Canada-West City 2,15,3.75,12,4.124031007751938,129
10305,306,2019,9,Family,145,5,3,5,12,30,USA-East City 3,USA-East,North America East,North America,10,6,Adventure #145,Thailand City 2 Main Road,Adventure,Thailand City 2,4,3.7142857142857144,14,3.8943661971830985,142
10306,278,2021,2,Solo,63,4,3,6,15,37,Canada-West City 1,Canada-West,North America West,North America,42,6,Adventure #63,Kenya City 3 Main Road,Adventure,Kenya City 3,16,3.3636363636363638,11,3.7716535433070866,127
10307,1384,2021,2,Couples,13,4,5,10,23,59,Samoa City 2,Samoa,Pacific Islands,Oceania,4,4,Park #13,Sri Lanka City 2 Main Road,Park,Sri Lanka City 2,2,3.8421052631578947,19,3.6147540983606556,122
10308,21,2021,12,Couples,74,3,3,5,13,31,Canada-East City 1,Canada-East,North America East,North America,15,7,Shopping #74,Indonesia City 3 Main Road,Shopping,Indonesia City 3,6,3.5833333333333335,12,3.1285714285714286,140
10309,1012,2023,10,Family,150,4,3,5,13,32,Canada-East City 2,Canada-East,North America East,North America,46,5,Religious Site #150,Nigeria City 1 Main Road,Religious Site,Nigeria City 1,18,3.6,15,3.3674698795180724,166
10310,132,2022,4,Family,99,4,3,6,14,36,USA-West City 3,USA-West,North America West,North America,40,1,Beach #99,Kenya City 1 Main Road,Beach,Kenya City 1,16,3.7777777777777777,9,3.9424460431654675,139
10311,1063,2023,11,Couples,106,4,1,2,6,14,Indonesia City 2,Indonesia,Southeast Asia,Asia,34,1,Beach #106,USA-West City 1 Main Road,Beach,USA-West City 1,14,3.8461538461538463,13,4.041958041958042,143
10312,701,2020,4,Family,94,4,4,8,19,50,Ghana City 3,Ghana,West Africa,Africa,3,4,Park #94,Sri Lanka City 1 Main Road,Park,Sri Lanka City 1,2,3.6666666666666665,15,3.5734265734265733,143
10313,1413,2020,5,Couples,89,4,4,8,19,48,Ghana City 1,Ghana,West Africa,Africa,47,2,Museum #89,Nigeria City 2 Main Road,Museum,Nigeria City 2,18,3.6666666666666665,9,3.479338842975207,121
10314,1762,2022,4,Family,10,3,1,1,3,8,Nepal City 3,Nepal,South Asia,Asia,6,4,Park #10,Nepal City 1 Main Road,Park,Nepal City 1,3,3.5,12,3.504201680672269,119
10315,978,2019,6,Business,62,3,4,7,17,45,Tanzania City 3,Tanzania,East Africa,Africa,38,4,Park #62,Canada-West City 2 Main Road,Park,Canada-West City 2,15,3.4166666666666665,12,3.613138686131387,137
10316,1284,2023,10,Family,13,4,1,2,4,9,Thailand City 1,Thailand,Southeast Asia,Asia,4,4,Park #13,Sri Lanka City 2 Main Road,Park,Sri Lanka City 2,2,3.6666666666666665,12,3.6147540983606556,122
10317,1201,2020,2,Couples,51,4,1,2,4,9,Thailand City 1,Thailand,Southeast Asia,Asia,8,2,Museum #51,Nepal City 3 Main Road,Museum,Nepal City 3,3,3.5714285714285716,7,3.382608695652174,115
10318,1970,2024,12,Business,108,3,1,2,6,14,Indonesia City 2,Indonesia,Southeast Asia,Asia,34,3,Historical Site #108,USA-West City 1 Main Road,Historical Site,USA-West City 1,14,3.5,14,3.7482014388489207,139
10319,462,2024,4,Family,121,4,3,5,12,29,USA-East City 2,USA-East,North America East,North America,25,3,Historical Site #121,Romania City 1 Main Road,Historical Site,Romania City 1,11,3.6875,16,3.798507462686567,134
10320,478,2022,12,Business,34,3,1,1,1,1,India City 1,India,South Asia,Asia,33,7,Shopping #34,Canada-East City 3 Main Road,Shopping,Canada-East City 3,13,3.6,10,3.1564625850340136,147
10321,758,2020,11,Family,99,5,5,9,21,55,New Zealand City 3,New Zealand,Australasia,Oceania,40,1,Beach #99,Kenya City 1 Main Road,Beach,Kenya City 1,16,3.7,10,3.9424460431654675,139
10322,1474,2021,7,Family,34,3,5,10,23,58,Samoa City 1,Samoa,Pacific Islands,Oceania,33,7,Shopping #34,Canada-East City 3 Main Road,Shopping,Canada-East City 3,13,3.625,8,3.1564625850340136,147
10323,1731,2021,2,Family,31,4,5,10,22,56,Fiji City 1,Fiji,Pacific Islands,Oceania,28,6,Adventure #31,USA-East City 1 Main Road,Adventure,USA-East City 1,12,3.7142857142857144,7,3.86013986013986,143
10324,557,2021,7,Business,144,4,3,6,15,38,Canada-West City 2,Canada-West,North America West,North America,19,6,Adventure #144,Germany City 2 Main Road,Adventure,Germany City 2,8,4.1,10,3.7794117647058822,136
10325,220,2019,10,Business,92,4,1,2,5,12,Vietnam City 2,Vietnam,Southeast Asia,Asia,30,8,Wildlife #92,USA-East City 3 Main Road,Wildlife,USA-East City 3,12,3.5384615384615383,13,3.943661971830986,142
10326,1218,2020,12,Family,30,4,3,5,12,29,USA-East City 2,USA-East,North America East,North America,22,4,Park #30,Spain City 2 Main Road,Park,Spain City 2,9,3.7142857142857144,14,3.568345323741007,139
10328,750,2019,9,Business,8,4,4,7,17,45,Tanzania City 3,Tanzania,East Africa,Africa,27,8,Wildlife #8,Romania City 3 Main Road,Wildlife,Romania City 3,11,3.7142857142857144,7,3.9022556390977443,133
10329,369,2021,4,Friends,75,3,4,8,18,47,Nigeria City 2,Nigeria,West Africa,Africa,41,4,Park #75,Kenya City 2 Main Road,Park,Kenya City 2,16,3.5,14,3.5,120
10330,1700,2024,9,Couples,16,4,3,6,15,39,Canada-West City 3,Canada-West,North America West,North America,17,2,Museum #16,France City 2 Main Road,Museum,France City 2,7,3.909090909090909,11,3.527027027027027,148
10331,1694,2019,7,Family,88,4,2,4,11,25,Romania City 1,Romania,Eastern Europe,Europe,17,7,Shopping #88,France City 2 Main Road,Shopping,France City 2,7,3.5454545454545454,11,3.2892561983471076,121
10332,1496,2024,11,Business,66,4,1,1,3,8,Nepal City 3,Nepal,South Asia,Asia,46,3,Historical Site #66,Nigeria City 1 Main Road,Historical Site,Nigeria City 1,18,3.6363636363636362,11,3.664,125
10333,1159,2021,1,Couples,96,3,1,1,1,1,India City 1,India,South Asia,Asia,15,5,Religious Site #96,Indonesia City 3 Main Road,Religious Site,Indonesia City 3,6,3.909090909090909,11,3.3969465648854964,131
10334,523,2021,7,Friends,32,3,1,1,1,1,India City 1,India,South Asia,Asia,30,4,Park #32,USA-East City 3 Main Road,Park,USA-East City 3,12,3.6,15,3.553030303030303,132
10335,807,2023,9,Friends,22,3,3,6,15,39,Canada-West City 3,Canada-West,North America West,North America,5,8,Wildlife #22,Sri Lanka City 3 Main Road,Wildlife,Sri Lanka City 3,2,3.3,10,3.85,160
10336,137,2023,5,Couples,16,3,1,1,3,7,Nepal City 2,Nepal,South Asia,Asia,17,2,Museum #16,France City 2 Main Road,Museum,France City 2,7,3.3636363636363638,11,3.527027027027027,148
10337,500,2021,4,Couples,15,4,1,2,4,9,Thailand City 1,Thailand,Southeast Asia,Asia,49,4,Park #15,Ghana City 2 Main Road,Park,Ghana City 2,19,3.611111111111111,18,3.5867768595041323,121
10338,901,2019,4,Family,11,4,3,6,15,39,Canada-West City 3,Canada-West,North America West,North America,33,6,Adventure #11,Canada-East City 3 Main Road,Adventure,Canada-East City 3,13,3.857142857142857,7,3.768595041322314,121
10339,874,2024,9,Family,39,3,4,7,17,43,Tanzania City 1,Tanzania,East Africa,Africa,44,6,Adventure #39,Tanzania City 2 Main Road,Adventure,Tanzania City 2,17,3.6153846153846154,13,3.831858407079646,113
10340,161,2019,3,Family,121,3,4,8,19,48,Ghana City 1,Ghana,West Africa,Africa,25,3,Historical Site #121,Romania City 1 Main Road,Historical Site,Romania City 1,11,3.625,8,3.798507462686567,134
10341,1916,2024,12,Couples,92,5,3,5,12,29,USA-East City 2,USA-East,North America East,North America,30,8,Wildlife #92,USA-East City 3 Main Road,Wildlife,USA-East City 3,12,3.4444444444444446,9,3.943661971830986,142
10342,537,2021,3,Solo,38,3,4,8,19,48,Ghana City 1,Ghana,West Africa,Africa,55,3,Historical Site #38,New Zealand City 3 Main Road,Historical Site,New Zealand City 3,21,3.25,12,3.603448275862069,116
10343,1019,2022,5,Friends,140,3,1,2,4,9,Thailand City 1,Thailand,Southeast Asia,Asia,25,1,Beach #140,Romania City 1 Main Road,Beach,Romania City 1,11,3.6153846153846154,13,4.054421768707483,147
10344,931,2023,12,Family,115,5,4,8,18,47,Nigeria City 2,Nigeria,West Africa,Africa,2,5,Religious Site #115,India City 2 Main Road,Religious Site,India City 2,1,3.7777777777777777,9,3.287878787878788,132
10345,939,2024,1,Solo,117,3,5,9,21,55,New Zealand City 3,New Zealand,Australasia,Oceania,26,4,Park #117,Romania City 2 Main Road,Park,Romania City 2,11,3.75,12,3.6214285714285714,140
10346,1691,2019,5,Couples,135,3,5,9,21,55,New Zealand City 3,New Zealand,Australasia,Oceania,33,5,Religious Site #135,Canada-East City 3 Main Road,Religious Site,Canada-East City 3,13,3.5555555555555554,9,3.449275362318841,138
10347,1493,2023,11,Couples,112,3,1,1,3,7,Nepal City 2,Nepal,South Asia,Asia,47,4,Park #112,Nigeria City 2 Main Road,Park,Nigeria City 2,18,3.8,15,3.614678899082569,109
10348,1736,2022,4,Couples,144,3,2,4,10,24,Poland City 2,Poland,Eastern Europe,Europe,19,6,Adventure #144,Germany City 2 Main Road,Adventure,Germany City 2,8,3.4444444444444446,9,3.7794117647058822,136
10349,759,2021,4,Couples,50,5,5,10,23,59,Samoa City 2,Samoa,Pacific Islands,Oceania,28,6,Adventure #50,USA-East City 1 Main Road,Adventure,USA-East City 1,12,3.8333333333333335,12,3.8461538461538463,130
10350,531,2021,1,Business,129,3,1,2,6,15,Indonesia City 3,Indonesia,Southeast Asia,Asia,17,7,Shopping #129,France City 2 Main Road,Shopping,France City 2,7,3.4615384615384617,13,3.201388888888889,144
10351,855,2023,2,Solo,17,3,1,2,5,12,Vietnam City 2,Vietnam,Southeast Asia,Asia,38,3,Historical Site #17,Canada-West City 2 Main Road,Historical Site,Canada-West City 2,15,3.4285714285714284,7,3.6315789473684212,152
