TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating
12489,28,2022,6,Couples,92,4.0
12490,42,2020,3,Family,29,5.0
12491,1919,2021,2,Solo,37,3.0
12492,1497,2022,2,Family,89,4.0
12493,1152,2019,10,Family,49,3.0
12494,1813,2021,2,Friends,98,4.0
12495,1179,2020,3,Family,140,5.0
12496,1042,2020,11,Family,140,5.0
12497,423,2024,10,Couples,110,3.0
12498,1622,2024,7,Family,146,4.0
12499,1530,2020,10,Friends,111,3.0
12500,592,2024,1,Family,11,4.0
12501,1475,2020,3,Couples,144,3.0
12502,1455,2021,5,Business,86,3.0
12503,191,2024,10,Couples,1,4.0
12504,321,2019,2,Friends,94,2.0
12505,1190,2021,8,Solo,37,2.0
12506,1248,2023,1,Family,81,4.0
12507,1317,2024,12,Friends,99,5.0
12508,747,2024,3,Business,5,3.0
12509,1672,2024,9,Friends,66,3.0
12510,892,2024,8,Couples,9,4.0
12511,413,2021,5,Couples,17,4.0
12512,231,2020,10,Couples,32,4.0
12513,1756,2021,8,Family,118,3.0
12514,1415,2019,6,Family,62,3.0
12515,923,2019,8,Business,8,4.0
12516,419,2024,4,Couples,113,4.0
12517,194,2020,9,Friends,82,4.0
12518,306,2022,9,Friends,22,
12519,212,2020,6,Couples,85,4.0
12520,1059,2022,8,Couples,38,3.0
12521,396,2021,10,Family,96,3.0
12522,256,2019,8,Family,143,4.0
12523,566,2021,4,Family,48,4.0
12524,1399,2023,4,Family,112,3.0
12525,993,2023,12,Family,4,4.0
12526,308,2020,10,Family,62,3.0
12527,1498,2020,4,Friends,134,4.0
12528,980,2023,9,Friends,12,4.0
12529,374,2021,1,Family,140,5.0
12530,1383,2019,9,Couples,15,5.0
12531,1986,2019,3,Solo,73,4.0
12532,1081,2021,4,Business,28,3.0
12533,324,2020,12,Solo,4,3.0
12534,620,2019,2,Family,53,3.0
12535,1199,2023,10,Friends,88,3.0
12536,1999,2021,5,Family,109,3.0
12537,1858,2023,6,Couples,48,3.0
12538,1867,2019,6,Couples,74,
12539,1666,2021,11,Business,28,4.0
12540,1150,2021,7,Couples,110,4.0
12541,1296,2022,3,Couples,26,3.0
12542,1468,2024,1,Family,130,5.0
12543,1431,2021,3,Friends,27,5.0
12544,1278,2021,2,Business,100,3.0
12545,269,2024,2,Friends,50,3.0
12546,1760,2021,12,Couples,150,3.0
12547,20,2021,6,Family,43,4.0
12548,852,2019,12,Family,143,4.0
12549,869,2023,7,Friends,126,4.0
12550,1993,2019,3,Business,71,3.0
12551,180,2020,2,Business,75,4.0
12552,952,2021,10,COUPLES,54,3.0
12553,716,2021,2,Solo,65,3.0
12554,196,2019,1,Couples,70,4.0
12555,448,2022,5,Family,22,5.0
12556,845,2024,4,Couples,49,3.0
12557,1833,2019,3,Family,132,3.0
12558,777,2021,7,Family,147,3.0
12559,1761,2022,7,Couples,9,4.0
12560,1468,2020,6,Couples,110,5.0
12561,1638,2022,7,COUPLES,36,5.0
12562,1708,2021,9,Couples,99,4.0
12563,1428,2019,2,Family,94,4.0
12564,1467,2024,5,Friends,132,4.0
12565,309,2024,1,Couples,106,5.0
12566,1435,2021,12,Couples,124,2.0
12567,97,2019,8,Couples,121,4.0
12568,1475,2019,10,FRIENDS,98,3.0
12569,1308,2024,10,Couples,62,4.0
12570,1514,2024,1,Friends,51,3.0
12571,1285,2021,6,Couples,53,4.0
12572,738,2024,11,Couples,54,3.0
12573,739,2020,7,Couples,44,5.0
12574,1193,2021,8,Family,47,3.0
12575,946,2019,12,Family,86,3.0
12576,682,2022,9,Couples,41,5.0
12577,979,2023,10,Solo,53,
12578,1074,2024,10,Family,107,4.0
12579,480,2023,5,Friends,50,3.0
12580,1277,2022,12,Friends,16,3.0
12581,629,2023,11,FAMILY,3,3.0
12582,536,2022,1,Friends,115,3.0
12583,837,2021,7,Family,143,3.0
12584,207,2022,3,Family,103,3.0
12585,1207,2020,7,Friends,10,3.0
12586,1467,2019,10,Family,85,5.0
12587,1912,2023,9,Family,41,3.0
12588,568,2021,10,Business,49,3.0
12589,1077,2024,6,Solo,139,4.0
12590,1008,2019,1,Business,124,3.0
12591,1463,2021,11,Business,111,4.0
12592,1250,2020,1,Business,76,3.0
12593,1615,2024,3,Family,87,4.0
12594,1702,2021,9,Couples,138,5.0
12595,228,2022,6,FRIENDS,100,
12596,711,2019,6,Family,87,5.0
12597,1307,2022,1,Friends,15,4.0
12598,1088,2021,3,Business,150,4.0
12599,965,2022,9,Family,122,3.0
12600,347,2022,7,Family,55,
12601,1145,2019,4,Couples,38,4.0
12602,1482,2019,5,Couples,146,4.0
12603,77,2019,6,Friends,144,4.0
12604,1184,2020,12,Family,64,4.0
12605,1813,2023,11,Solo,35,3.0
12606,1148,2020,6,Family,120,4.0
12607,1906,2024,3,Couples,94,4.0
12608,706,2019,7,Friends,136,3.0
12609,7,2022,1,Solo,82,3.0
12610,1365,2023,8,FAMILY,83,4.0
12611,426,2019,7,Business,22,3.0
12612,20,2022,11,Couples,91,4.0
12613,361,2019,6,Friends,55,3.0
12614,1869,2023,7,Business,31,4.0
12615,1563,2021,1,Couples,118,3.0
12616,551,2024,10,Couples,52,3.0
12617,1197,2022,4,Friends,32,4.0
12618,679,2020,10,Family,145,3.0
12619,355,2019,3,Family,145,3.0
12620,1977,2019,5,Family,75,
12621,1628,2019,4,Friends,45,4.0
12622,727,2020,11,Couples,25,5.0
12623,707,2023,10,Couples,95,4.0
12624,1632,2021,9,Couples,92,5.0
12625,922,2019,4,Couples,93,3.0
12626,754,2019,9,Business,116,3.0
12627,775,2021,6,Family,71,4.0
12628,894,2020,9,Couples,103,4.0
12629,1043,2023,4,Friends,99,4.0
12630,81,2021,7,Business,120,4.0
12631,961,2019,12,Solo,112,3.0
12632,880,2020,1,Business,6,4.0
12633,550,2021,10,Couples,93,3.0
12634,711,2019,9,Friends,147,4.0
12635,850,2019,6,Friends,84,4.0
12636,733,2024,11,Business,80,3.0
12637,1817,2021,9,Friends,91,4.0
12638,1058,2023,7,Friends,84,4.0
12639,1006,2024,4,Family,61,4.0
12640,526,2019,9,Family,150,2.0
12641,1833,2023,1,Couples,11,5.0
12642,47,2023,4,Couples,123,5.0
12643,1101,2019,6,Business,24,4.0
12644,338,2020,3,Business,31,3.0
12645,1538,2019,7,Family,92,5.0
12646,757,2019,11,Business,96,3.0
12647,588,2020,5,BUSINESS,140,4.0
12648,116,2020,5,Business,45,4.0
12649,1581,2024,5,Family,4,4.0
12650,793,2020,9,Family,39,5.0
12651,529,2023,9,Friends,82,3.0
12652,1689,2019,3,Solo,54,3.0
12653,40,2022,11,Solo,38,3.0
12654,938,2023,8,Couples,138,5.0
12655,322,2019,11,Couples,85,4.0
12656,254,2021,11,Family,101,4.0
12657,44,2024,7,Business,113,4.0
12658,375,2022,9,Couples,62,5.0
12659,1895,2023,8,Friends,111,4.0
12660,892,2021,8,Family,145,4.0
12661,2000,2020,7,Family,109,3.0
12662,535,2021,3,Friends,45,3.0
12663,1525,2021,5,Friends,117,3.0
12664,180,2024,9,Friends,36,3.0
12665,217,2021,9,Friends,11,4.0
12666,33,2022,6,Couples,67,5.0
12667,1798,2022,2,Family,77,5.0
12668,1344,2021,2,Business,71,2.0
12669,1488,2021,11,Solo,40,3.0
12670,1855,2024,2,COUPLES,41,4.0
12671,665,2020,4,Couples,139,3.0
12672,1446,2021,1,Solo,44,4.0
12673,1005,2023,3,Family,118,4.0
12674,1086,2019,11,Couples,39,4.0
12675,1324,2023,4,Business,17,3.0
12676,940,2023,11,Family,10,4.0
12677,49,2021,10,Family,37,4.0
12678,151,2022,9,Family,127,4.0
12679,1004,2021,4,Couples,69,3.0
12680,1140,2022,12,Friends,105,3.0
12681,1465,2019,8,Couples,145,5.0
12682,1145,2022,10,Solo,8,4.0
12683,377,2021,5,Family,17,3.0
12684,734,2019,8,Solo,139,3.0
12685,888,2023,8,BUSINESS,86,2.0
12686,1968,2019,8,SOLO,93,2.0
12687,1066,2022,8,Friends,52,5.0
12688,1270,2024,9,Family,125,3.0
12689,1472,2024,12,Solo,97,4.0
12690,725,2022,11,Friends,39,4.0
12691,1929,2023,4,Solo,98,3.0
12692,1350,2022,11,Friends,1,4.0
12693,1697,2023,5,Solo,37,3.0
12694,1499,2024,3,Couples,31,4.0
12695,1244,2021,3,Couples,118,4.0
12696,62,2021,9,Family,111,4.0
12697,1168,2020,6,FRIENDS,14,3.0
12698,260,2024,10,Couples,136,4.0
12699,1207,2024,11,Family,123,3.0
12700,1403,2023,7,Couples,66,4.0
12701,1091,2022,3,Solo,32,3.0
12702,617,2020,2,Friends,64,4.0
12703,119,2024,12,Business,89,3.0
12704,1343,2019,4,Business,95,4.0
12705,1397,2022,1,Solo,53,4.0
12706,956,2020,5,Couples,16,2.0
12707,1433,2021,10,Family,92,4.0
12708,1559,2019,2,Solo,106,4.0
12709,1025,2019,9,Solo,41,3.0
12710,96,2021,5,Business,96,4.0
12711,1741,2021,11,Family,86,3.0
12712,934,2024,6,Solo,76,3.0
12713,1345,2022,7,Couples,2,5.0
12714,1822,2019,6,Family,47,4.0
12715,726,2024,9,Friends,57,3.0
12716,1244,2022,1,Business,126,3.0
12717,40,2023,1,Couples,124,4.0
12718,1771,2024,7,Couples,132,4.0
12719,119,2022,5,BUSINESS,70,3.0
12720,1083,2020,3,Business,50,4.0
12721,704,2021,10,Couples,75,4.0
12722,72,2023,9,Family,119,2.0
12723,925,2019,2,Solo,94,3.0
12724,1872,2024,3,Solo,91,5.0
12725,334,2021,10,Friends,66,4.0
12726,585,2022,6,Friends,105,4.0
12727,379,2024,4,Business,131,3.0
12728,250,2024,7,Family,101,3.0
12729,461,2023,5,Friends,61,4.0
12730,1144,2020,2,Solo,126,4.0
12731,1562,2022,8,Family,142,4.0
12732,1381,2022,9,Friends,120,4.0
12733,1543,2024,1,Solo,132,3.0
12734,1432,2019,3,Family,40,3.0
12735,766,2019,8,Friends,64,4.0
12736,1801,2019,10,Solo,38,3.0
12737,345,2024,11,Friends,55,4.0
12738,1400,2022,8,Business,111,3.0
12739,222,2023,2,Solo,102,3.0
12740,1532,2019,5,Friends,1,5.0
12741,175,2019,4,Couples,114,3.0
12742,433,2022,12,Solo,29,4.0
12743,783,2023,1,Business,28,3.0
12744,1389,2021,5,Solo,82,4.0
12745,92,2019,7,Friends,37,3.0
12746,515,2021,4,Couples,145,5.0
12747,668,2022,9,Friends,22,4.0
12748,1463,2020,2,Business,23,3.0
12749,1924,2020,12,Solo,115,2.0
12750,1229,2023,5,Family,43,3.0
12751,1016,2020,5,Family,108,3.0
12752,673,2019,12,Solo,103,4.0
12753,1646,2022,2,Business,29,3.0
12754,215,2019,6,Family,87,4.0
12755,259,2021,1,Friends,81,3.0
12756,403,2022,7,Business,15,3.0
12757,537,2019,4,Business,115,3.0
12758,924,2022,9,Family,129,4.0
12759,1894,2023,7,Couples,143,3.0
12760,1301,2024,8,Family,14,5.0
12761,768,2020,11,Family,27,5.0
12762,424,2020,12,Couples,124,4.0
12763,1297,2022,3,Couples,46,5.0
12764,507,2022,7,Couples,94,4.0
12765,1953,2022,10,Couples,53,3.0
12766,956,2020,2,Friends,33,4.0
12767,1102,2019,6,Business,94,3.0
12768,1807,2019,7,Solo,31,3.0
12769,611,2024,11,Business,21,4.0
12770,944,2021,2,Couples,80,5.0
12771,1064,2021,11,Friends,30,4.0
12772,543,2022,3,Business,29,4.0
12773,110,2020,11,Family,118,2.0
12774,568,2021,8,Couples,80,3.0
12775,225,2021,5,Solo,82,3.0
12776,1352,2019,2,Couples,22,4.0
12777,15,2022,5,Business,25,3.0
12778,633,2020,9,Family,59,3.0
12779,1769,2019,3,COUPLES,59,4.0
12780,1138,2022,9,Solo,68,3.0
12781,1343,2020,3,Solo,21,3.0
12782,1338,2023,1,Friends,135,3.0
12783,597,2022,8,Business,55,3.0
12784,1265,2019,10,Family,123,3.0
12785,443,2023,12,Business,61,4.0
12786,1272,2019,7,Business,71,4.0
12787,1367,2020,8,Couples,17,4.0
12788,1753,2023,9,Family,102,4.0
12789,1840,2021,5,Family,9,3.0
12790,48,2021,1,Friends,113,4.0
12791,599,2020,3,Family,133,3.0
12792,1095,2021,5,Couples,55,3.0
12793,644,2020,8,Business,134,3.0
12794,1238,2024,4,Family,105,3.0
12795,1709,2023,3,Family,1,5.0
12796,517,2024,11,Couples,31,3.0
12797,1787,2021,2,Family,97,4.0
12798,1765,2024,10,FRIENDS,106,4.0
12799,1829,2020,2,Couples,15,3.0
12800,148,2020,4,Friends,103,4.0
12801,587,2020,11,Solo,122,3.0
12802,249,2022,11,SOLO,14,3.0
12803,241,2022,5,Business,132,
12804,107,2019,1,Business,80,3.0
12805,880,2022,12,Friends,93,4.0
12806,175,2024,11,Couples,8,4.0
12807,592,2021,6,Couples,92,4.0
12808,1963,2023,1,Family,69,3.0
12809,1768,2022,9,Family,56,4.0
12810,1875,2024,10,Couples,118,4.0
12811,74,2022,10,Business,38,4.0
12812,1322,2021,9,Friends,9,4.0
12813,1268,2019,11,Family,75,4.0
12814,266,2023,7,COUPLES,112,4.0
12815,1813,2021,2,Solo,21,4.0
12816,809,2024,9,Friends,148,3.0
12817,1954,2020,3,Family,101,4.0
12818,228,2021,8,COUPLES,141,5.0
12819,1301,2023,2,Friends,71,4.0
12820,262,2019,1,Friends,19,5.0
12821,1900,2020,6,Friends,27,4.0
12822,1216,2023,8,Business,76,3.0
12823,152,2020,2,Family,89,5.0
12824,430,2024,10,COUPLES,111,3.0
12825,719,2022,8,Solo,120,4.0
12826,26,2023,10,Business,115,1.0
12827,18,2022,5,Family,89,5.0
12828,1851,2019,8,Friends,3,3.0
12829,1963,2023,12,Friends,80,3.0
12830,1073,2021,3,Family,123,3.0
12831,1806,2021,10,Family,128,4.0
12832,1311,2023,8,Solo,126,3.0
12833,57,2020,9,Family,2,5.0
12834,1429,2021,8,Family,66,3.0
12835,37,2022,9,Friends,93,3.0
12836,1634,2022,10,Family,38,4.0
12837,734,2023,1,Family,62,5.0
12838,283,2019,1,Couples,15,4.0
12839,518,2024,2,Couples,30,4.0
12840,1367,2022,12,Family,1,4.0
12841,1694,2022,6,Couples,147,3.0
12842,1142,2024,12,Business,129,4.0
12843,321,2021,11,Family,61,2.0
12844,1801,2019,5,Family,1,4.0
12845,1582,2019,2,Business,51,3.0
12846,820,2024,11,Family,66,4.0
12847,1109,2024,6,Couples,26,3.0
12848,1928,2019,4,Business,100,4.0
12849,755,2023,10,Business,150,4.0
12850,52,2022,6,Friends,127,5.0
12851,292,2019,4,Family,129,3.0
12852,1201,2023,5,Solo,125,4.0
12853,1996,2021,12,Family,11,4.0
12854,1480,2020,4,Solo,83,3.0
12855,1236,2022,12,Couples,85,5.0
12856,647,2024,8,Family,16,3.0
12857,879,2020,1,Family,23,5.0
12858,77,2022,2,Family,85,
12859,743,2023,8,Friends,108,4.0
12860,1247,2022,2,Family,32,4.0
12861,1812,2022,2,Couples,73,4.0
12862,1845,2023,6,Friends,12,4.0
12863,1643,2020,6,Couples,17,3.0
12864,43,2019,12,Business,88,3.0
12865,1623,2024,11,Family,84,4.0
12866,438,2020,12,Business,113,3.0
12867,1233,2024,1,Friends,137,5.0
12868,1893,2020,10,Family,29,5.0
12869,1776,2020,12,Friends,52,4.0
12870,1329,2019,8,Family,129,2.0
12871,599,2021,12,Couples,8,4.0
12872,1042,2024,10,Family,125,4.0
12873,1408,2024,9,Friends,142,3.0
12874,1029,2020,5,Couples,15,4.0
12875,809,2021,5,Couples,22,5.0
12876,806,2023,5,Couples,103,4.0
12877,1200,2024,4,Couples,72,4.0
12878,72,2022,7,Solo,149,3.0
12879,1997,2020,6,Family,82,3.0
12880,205,2021,4,Family,99,4.0
12881,1970,2023,3,Business,36,2.0
12882,71,2019,7,Family,49,5.0
12883,1026,2022,1,Friends,27,4.0
12884,836,2023,5,Couples,23,4.0
12885,1148,2021,1,Solo,17,3.0
12886,868,2022,5,Couples,134,5.0
12887,1795,2023,8,Couples,11,3.0
12888,34,2022,8,Friends,78,2.0
12889,1972,2019,1,Family,77,4.0
12890,1379,2022,9,Family,9,4.0
12891,1558,2020,4,Solo,127,5.0
12892,280,2023,6,Friends,76,4.0
12893,131,2020,9,Solo,20,3.0
12894,795,2024,1,Family,20,4.0
12895,646,2019,3,Family,106,4.0
12896,1566,2024,2,Family,93,
12897,1794,2019,4,Couples,62,3.0
12898,855,2023,1,Couples,61,3.0
12899,1537,2021,1,Friends,6,4.0
12900,120,2020,7,Business,5,4.0
12901,1485,2020,2,Friends,81,4.0
12902,199,2019,6,Couples,55,4.0
12903,1336,2019,3,Couples,38,4.0
12904,765,2021,12,Business,57,3.0
12905,831,2019,2,Couples,91,3.0
12906,553,2024,6,Business,44,4.0
12907,807,2023,6,Couples,53,5.0
12908,1749,2021,9,Family,43,4.0
12909,1618,2019,2,Family,100,4.0
12910,681,2024,12,Business,9,3.0
12911,588,2023,4,Couples,138,3.0
12912,1019,2020,1,Business,84,3.0
12913,1370,2019,9,Solo,37,3.0
12914,365,2022,7,Friends,114,4.0
12915,1453,2019,8,Couples,141,4.0
12916,1898,2022,11,Couples,9,3.0
12917,1690,2021,5,Business,31,3.0
12918,1097,2024,11,Friends,22,4.0
12919,640,2021,12,Business,11,
12920,647,2021,7,Family,111,3.0
12921,1484,2022,10,Couples,29,5.0
12922,910,2024,1,Friends,58,4.0
12923,213,2023,8,Couples,123,3.0
12924,1356,2023,1,Business,92,3.0
12925,277,2020,6,Couples,102,4.0
12926,1974,2021,9,Family,15,4.0
12927,835,2020,1,Family,146,4.0
12928,684,2021,5,Family,13,4.0
12929,111,2023,5,Couples,107,5.0
12930,336,2019,3,Family,96,4.0
12931,1896,2019,7,Business,62,3.0
12932,1075,2022,10,Family,126,2.0
12933,1804,2023,12,Friends,134,4.0
12934,1912,2024,11,Business,11,3.0
12935,98,2022,12,Friends,144,4.0
12936,762,2022,3,Solo,37,3.0
12937,1677,2020,2,SOLO,119,3.0
12938,992,2021,3,Business,124,3.0
12939,1018,2020,12,Friends,84,4.0
12940,1141,2019,3,Business,130,3.0
12941,1404,2021,10,Couples,124,4.0
12942,1878,2020,5,Family,79,3.0
12943,1774,2022,9,COUPLES,27,4.0
12944,1251,2023,10,Couples,66,3.0
12945,1154,2024,11,Solo,136,4.0
12946,722,2024,2,Couples,31,4.0
12947,233,2020,4,Family,150,5.0
12948,1419,2024,2,Friends,28,3.0
12949,6,2024,5,Couples,100,4.0
12950,1397,2022,5,Solo,97,2.0
12951,994,2020,11,Solo,30,3.0
12952,1573,2023,9,Couples,71,3.0
12953,1899,2019,2,Family,22,4.0
12954,1106,2021,6,Business,55,3.0
12955,1146,2022,9,Solo,144,3.0
12956,975,2024,9,Business,9,2.0
12957,746,2024,10,Family,131,4.0
12958,178,2023,3,Family,102,4.0
12959,62,2021,11,FAMILY,113,3.0
12960,1447,2019,11,Family,43,4.0
12961,1830,2023,3,Business,143,4.0
12962,108,2024,8,Friends,39,3.0
12963,655,2021,9,Friends,76,3.0
12964,1217,2022,11,Family,6,4.0
12965,1410,2024,2,Friends,134,5.0
12966,1471,2019,3,Business,106,
12967,1389,2023,11,Couples,25,3.0
12968,168,2022,1,Business,100,4.0
12969,508,2023,6,Couples,28,4.0
12970,939,2020,4,Couples,67,4.0
12971,128,2022,8,Couples,77,3.0
12972,687,2020,6,Family,140,4.0
12973,771,2022,11,Family,50,3.0
12974,1957,2022,1,Family,2,3.0
12975,635,2024,7,FRIENDS,65,4.0
12976,1943,2023,7,Couples,139,4.0
12977,1401,2022,7,Family,120,4.0
12978,1385,2021,1,Business,9,3.0
12979,1640,2021,6,Friends,9,4.0
12980,1685,2022,11,Family,114,4.0
12981,445,2024,8,Business,109,4.0
12982,842,2022,2,Couples,84,3.0
12983,1057,2022,9,Couples,14,3.0
12984,1954,2020,12,Family,43,
12985,82,2022,10,Business,128,3.0
12986,954,2022,2,FRIENDS,21,3.0
12987,429,2023,1,Couples,31,4.0
12988,414,2020,3,Solo,68,3.0
12989,1524,2021,5,Couples,111,3.0
12990,404,2021,12,Couples,125,2.0
12991,1587,2021,6,Solo,89,3.0
12992,1988,2020,12,Couples,74,3.0
12993,1553,2020,2,Friends,58,3.0
12994,340,2022,10,Couples,7,4.0
12995,285,2024,10,Family,41,4.0
12996,875,2019,12,Friends,33,4.0
12997,1103,2022,7,Couples,9,3.0
12998,1557,2023,8,Business,112,3.0
12999,846,2023,1,Couples,54,4.0
13000,335,2024,11,Couples,77,5.0
13001,1983,2020,8,Family,31,4.0
13002,1810,2019,9,Friends,89,4.0
13003,1309,2024,5,Business,21,3.0
13004,1391,2023,1,Family,102,3.0
13005,1871,2021,9,Friends,111,
13006,950,2024,9,Friends,47,3.0
13007,291,2021,3,Solo,32,4.0
13008,1212,2023,10,Friends,118,4.0
13009,902,2024,1,Business,34,3.0
13010,1600,2023,8,Couples,27,3.0
13011,1544,2022,2,Friends,52,4.0
13012,943,2020,10,Couples,145,4.0
13013,736,2024,6,Couples,70,3.0
13014,845,2021,4,Friends,40,3.0
13015,1266,2022,9,Family,78,4.0
13016,1275,2022,10,Couples,53,4.0
13017,1024,2020,8,Family,100,3.0
13018,1064,2022,9,Couples,66,3.0
13019,1984,2021,1,Business,89,3.0
13020,508,2021,10,Solo,66,4.0
13021,348,2024,8,Couples,73,4.0
13022,1599,2023,2,Family,68,3.0
13023,1871,2021,6,Business,60,4.0
13024,1218,2019,8,Business,145,4.0
13025,804,2023,10,Business,40,4.0
13026,698,2023,7,Business,121,4.0
13027,936,2019,4,Family,107,3.0
13028,105,2023,4,Business,80,4.0
13029,1058,2021,9,Family,48,3.0
13030,540,2023,11,Family,73,4.0
13031,531,2024,8,Couples,128,3.0
13032,1121,2023,10,Couples,28,4.0
13033,1928,2024,8,Couples,88,4.0
13034,412,2019,6,Couples,115,3.0
13035,1823,2020,5,Couples,96,4.0
13036,1039,2019,6,Couples,22,5.0
13037,1946,2020,1,Couples,77,4.0
13038,765,2021,7,Couples,28,4.0
13039,1994,2019,3,Couples,140,4.0
13040,1320,2021,11,FAMILY,53,3.0
13041,1340,2019,11,Business,64,4.0
13042,1127,2019,6,FAMILY,129,4.0
13043,904,2024,8,Solo,65,3.0
13044,1051,2023,1,Friends,30,3.0
13045,1702,2021,7,Couples,134,4.0
13046,1585,2022,11,Family,98,3.0
13047,48,2020,7,Solo,91,4.0
13048,1390,2021,11,Friends,12,4.0
13049,1669,2023,1,Family,68,4.0
13050,1489,2022,12,Family,69,3.0
13051,995,2023,5,Friends,40,3.0
13052,672,2021,1,Couples,85,3.0
13053,1347,2021,8,Family,37,3.0
13054,1328,2024,8,Couples,71,4.0
13055,749,2024,2,Family,121,3.0
13056,813,2020,5,Business,111,5.0
13057,738,2021,12,Friends,42,4.0
13058,90,2023,3,Couples,32,3.0
13059,64,2020,1,Family,1,4.0
13060,167,2023,10,Solo,52,4.0
13061,848,2024,9,Couples,3,5.0
13062,1021,2020,6,Couples,20,3.0
13063,817,2019,4,Family,147,3.0
13064,1911,2024,11,Family,129,3.0
13065,450,2024,11,Couples,84,5.0
13066,786,2024,1,FRIENDS,117,5.0
13067,495,2022,10,Family,74,3.0
13068,600,2019,6,Business,91,3.0
13069,1169,2024,4,Family,138,5.0
13070,620,2020,5,Couples,12,4.0
13071,636,2020,6,Couples,53,4.0
13072,1342,2023,7,Solo,18,3.0
13073,1661,2021,12,Family,120,4.0
13074,426,2024,1,Business,124,3.0
13075,223,2024,8,Couples,109,3.0
13076,479,2023,1,Family,92,4.0
13077,1156,2024,1,Family,72,4.0
13078,1920,2022,4,Business,4,3.0
13079,321,2024,10,Couples,117,3.0
13080,86,2024,5,Friends,135,4.0
13081,1057,2020,5,Business,145,4.0
13082,1982,2021,11,Couples,52,5.0
13083,1106,2022,4,Solo,31,3.0
13084,1849,2024,10,Family,99,3.0
13085,1285,2021,10,Couples,3,4.0
13086,64,2020,8,Couples,10,4.0
13087,855,2020,12,Family,124,3.0
13088,1541,2023,12,Family,144,3.0
13089,1019,2022,1,Couples,61,4.0
13090,390,2020,3,Friends,77,2.0
13091,362,2023,5,Business,82,4.0
13092,1328,2022,8,Couples,21,4.0
13093,927,2022,4,Family,34,4.0
13094,1149,2022,8,Friends,45,4.0
13095,747,2020,11,Family,127,3.0
13096,679,2020,1,Couples,66,3.0
13097,1333,2023,11,Couples,109,
13098,16,2023,6,Business,30,4.0
13099,870,2024,11,Business,144,4.0
13100,742,2024,9,Family,133,3.0
13101,1559,2021,1,Family,72,4.0
13102,1457,2021,11,Friends,34,3.0
13103,852,2024,1,Solo,147,3.0
13104,526,2019,4,Family,122,4.0
13105,472,2024,7,Friends,77,3.0
13106,423,2020,11,Business,41,4.0
13107,548,2020,3,Friends,94,4.0
13108,1522,2021,7,COUPLES,56,3.0
13109,91,2023,2,Family,102,4.0
13110,53,2021,5,Business,125,4.0
13111,1080,2024,4,Family,74,4.0
13112,447,2023,6,Family,8,4.0
13113,1662,2023,9,Couples,85,5.0
13114,1505,2023,9,Friends,129,3.0
13115,1539,2019,9,Solo,34,2.0
13116,915,2023,1,Family,144,4.0
13117,876,2022,10,Couples,55,4.0
13118,852,2020,8,Friends,103,4.0
13119,393,2023,1,Couples,106,4.0
13120,1135,2019,12,Couples,28,3.0
13121,1727,2022,10,Couples,6,
13122,514,2022,9,Family,143,3.0
13123,114,2019,6,Couples,106,4.0
13124,1130,2021,10,Couples,95,3.0
13125,799,2019,4,Couples,46,4.0
13126,1595,2024,9,Friends,17,4.0
13127,1714,2023,8,Friends,41,5.0
13128,1902,2024,8,Friends,83,4.0
13129,787,2021,10,Couples,105,3.0
13130,1804,2020,3,Friends,48,3.0
13131,236,2024,2,Family,33,3.0
13132,746,2020,7,Couples,38,5.0
13133,532,2021,10,Couples,145,5.0
13134,1847,2019,4,Couples,95,3.0
13135,1201,2023,7,Family,149,4.0
13136,732,2019,12,Friends,1,4.0
13137,305,2019,8,Family,69,3.0
13138,1566,2023,1,Business,69,3.0
13139,1310,2024,11,Friends,61,3.0
13140,1706,2024,12,Friends,59,2.0
13141,877,2024,9,Family,12,4.0
13142,300,2019,8,Family,5,4.0
13143,669,2021,8,Friends,117,3.0
13144,1241,2023,8,Business,67,3.0
13145,482,2020,5,Family,25,4.0
13146,142,2023,8,Solo,53,3.0
13147,1647,2024,7,Friends,140,4.0
13148,1062,2024,10,Couples,71,4.0
13149,794,2023,11,SOLO,149,4.0
13150,1106,2023,9,Couples,25,4.0
13151,1477,2022,12,Family,19,4.0
13152,3,2019,6,Family,85,4.0
13153,881,2021,10,Business,103,2.0
13154,509,2024,5,Business,148,3.0
13155,184,2024,10,Family,70,4.0
13156,72,2020,4,Couples,31,4.0
13157,882,2023,9,Family,82,4.0
13158,1088,2020,1,Friends,47,3.0
13159,1016,2021,10,Family,27,3.0
13160,1566,2022,4,Friends,14,3.0
13161,916,2021,3,Solo,109,3.0
13162,1180,2022,5,Solo,97,3.0
13163,1633,2019,6,COUPLES,25,4.0
13164,1315,2020,2,Business,84,5.0
13165,1822,2023,7,Family,133,3.0
13166,444,2022,2,Solo,123,2.0
13167,1574,2024,7,Friends,69,3.0
13168,1394,2024,5,Family,9,4.0
13169,1166,2021,8,Friends,96,
13170,8,2020,2,Family,78,5.0
13171,1083,2020,12,Family,139,3.0
13172,1717,2022,1,Couples,83,4.0
13173,1290,2020,11,Family,111,4.0
13174,11,2021,5,Couples,80,3.0
13175,576,2020,10,Couples,82,5.0
13176,1139,2021,8,Couples,48,4.0
13177,1624,2024,10,Family,61,3.0
13178,890,2021,7,Family,45,3.0
13179,1714,2023,10,Friends,70,4.0
